CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,TERM,ORIG_AMOUNT,CURR_RATE_NVAL,delay,CT_501,CT_503,CT_506,CT_704,CT_705,CT_707,CT_708,CT_709,PC_GP Cross-Sale,PC_GP Direct,PC_GP External Refinance,PC_GP Refinance,PC_GP Top-Up,PC_Promo Beneficial Installment Loan,PC_Promo Rate Installment Loan,PC_Standard Installment Loan
15662,48,0,44000,0,0,0,87.9,0,1,109153.63,12,0,0,0,0,0,0,0,1,0,12,109153.63,18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15686,61,0,300000,0,0,0,191.2,0,2,1544008.0,60,0,0,0,0,0,0,0,1,0,60,844106.0,22.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15686,61,0,300000,0,0,0,191.2,0,2,1544008.0,60,0,0,0,0,0,0,0,1,0,60,699902.0,18.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15687,35,1,60000,0,0,0,39.0,0,1,110069.0,15,0,0,0,0,0,0,0,1,0,15,110069.0,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15691,41,1,170000,0,0,0,32.0,0,1,485000.0,60,0,0,0,0,0,0,0,1,0,60,485000.0,19.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15703,55,1,23000,0,0,0,29.4,0,1,194208.0,60,0,0,0,0,0,0,0,1,0,60,194208.0,18.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15711,43,1,30000,0,0,0,20.1,1,0,0.0,10,0,0,0,0,0,0,0,1,0,10,90076.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15721,53,0,70000,0,0,0,80.1,0,1,533999.73,59,0,0,0,0,0,0,0,1,0,59,533999.73,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15722,22,1,83000,0,0,0,35.8,0,1,230000.0,36,0,0,0,0,0,0,0,1,0,36,230000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15723,29,0,44000,0,0,0,41.8,0,1,94000.0,48,0,0,0,0,0,0,0,1,0,48,94000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15724,52,1,35000,0,0,0,105.0,0,1,999998.17,60,0,0,0,0,0,0,0,1,0,60,999998.17,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15727,50,1,20000,0,0,0,59.7,1,0,0.0,36,0,0,0,0,0,0,0,1,0,36,167456.08,22.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15734,24,1,40000,0,0,0,10.6,1,0,0.0,10,0,0,0,0,0,0,0,1,0,10,33860.25,20.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15741,24,1,35000,0,0,0,23.0,0,1,69696.26,24,0,0,0,0,0,0,0,1,0,24,69696.26,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15750,47,1,48000,0,0,0,89.6,0,1,180454.4,39,0,0,0,0,0,0,0,1,0,39,180454.4,21.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15752,38,1,70000,0,0,0,48.1,0,1,805000.0,59,0,0,0,0,0,0,0,1,0,59,805000.0,18.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15760,63,1,140000,0,0,0,59.6,0,1,81000.0,36,0,0,0,0,0,0,0,1,0,36,81000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31256,53,0,45000,0,0,0,46.5,0,1,381183.8,36,0,0,0,0,0,0,0,1,0,36,381183.8,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31284,34,1,105000,0,0,0,127.3,0,1,1418999.69,59,0,0,0,0,0,0,0,1,0,59,1418999.69,23.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23670,57,0,100000,0,0,0,65.2,1,0,0.0,24,0,0,0,0,0,0,0,1,0,24,200000.0,23.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31039,51,1,60000,0,0,0,80.2,0,2,596000.0,60,0,0,0,0,0,0,0,1,0,60,390000.0,13.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31039,51,1,60000,0,0,0,80.2,0,2,596000.0,60,0,0,0,0,0,0,0,1,0,60,206000.0,17.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31055,62,0,90000,0,0,0,42.7,0,1,305720.0,48,0,0,0,0,0,0,0,1,0,48,305720.0,17.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31276,42,0,200000,0,0,0,74.2,0,1,1218999.42,60,0,0,0,0,0,0,0,1,0,60,1218999.42,9.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23665,55,1,57000,0,0,0,90.1,0,1,699263.4,57,0,0,0,0,0,0,0,1,0,57,699263.4,18.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23884,54,1,45000,0,0,0,70.3,0,1,66000.0,12,0,0,0,0,0,0,0,1,0,12,66000.0,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23977,52,0,34000,0,0,0,38.3,0,1,103216.05,13,0,0,0,0,0,0,0,1,0,13,103216.05,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23674,42,0,75000,0,0,0,27.8,0,1,913999.9,60,0,0,0,0,0,0,0,1,0,60,913999.9,9.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23844,67,1,8900,0,0,0,48.3,0,1,98765.0,60,0,0,0,0,0,0,0,1,0,60,98765.0,20.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31151,61,1,50800,0,0,0,50.5,0,1,199312.56,60,0,0,0,0,0,0,0,1,0,60,199312.56,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31268,46,1,40000,0,0,0,56.2,0,1,382016.0,60,0,0,0,0,0,0,0,1,0,60,382016.0,13.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23646,46,1,81000,0,0,0,99.1,0,1,184212.35,60,0,0,0,0,0,0,0,1,0,60,184212.35,21.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23702,73,1,0,0,0,0,83.4,0,1,123272.0,60,0,0,0,0,0,0,0,1,0,60,123272.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23853,64,1,30000,0,0,0,17.2,1,1,113905.0,48,0,0,0,0,0,0,0,1,0,48,199273.0,20.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23853,64,1,30000,0,0,0,17.2,1,1,113905.0,48,0,0,0,0,0,0,0,1,0,24,113905.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23955,47,0,70000,0,0,0,71.6,0,1,120000.0,36,0,0,0,0,0,0,0,1,0,36,120000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31074,35,0,80000,0,0,0,53.5,0,1,32850.0,18,0,0,0,0,0,0,0,1,0,18,32850.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31113,54,1,110000,0,0,0,83.4,0,1,517076.0,60,0,0,0,0,0,0,0,1,0,60,517076.0,18.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23848,28,1,31000,0,0,0,49.4,0,1,218999.84,60,0,0,0,0,0,0,0,1,0,60,218999.84,15.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23851,24,1,110000,0,0,0,15.0,0,1,299999.0,36,0,0,0,0,0,0,0,1,0,36,299999.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23968,58,1,60000,0,0,0,24.4,0,1,40654.0,24,0,0,0,0,0,0,0,1,0,24,40654.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31264,68,1,46000,0,0,0,138.3,0,1,199544.86,51,0,0,0,0,0,0,0,1,0,51,199544.86,17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23645,38,1,100000,0,0,0,53.9,0,1,116000.0,48,0,0,0,0,0,0,0,1,0,48,116000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23707,35,1,95000,0,0,0,62.1,0,2,843947.81,60,0,0,0,0,0,0,0,1,0,48,360998.81,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23707,35,1,95000,0,0,0,62.1,0,2,843947.81,60,0,0,0,0,0,0,0,1,0,60,482949.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23875,35,1,52000,0,0,0,99.0,0,1,247900.0,60,0,0,0,0,0,0,0,1,0,60,247900.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23937,49,1,50000,0,0,0,109.8,0,1,727876.0,60,0,0,0,0,0,0,0,1,0,60,727876.0,16.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5830,39,0,50000,0,0,0,38.9,0,1,761216.0,60,0,0,0,0,0,0,0,1,0,60,761216.0,10.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5835,50,0,120000,0,0,0,34.5,0,1,999999.11,60,0,0,0,0,0,0,0,1,0,60,999999.11,10.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5836,52,0,400000,0,0,0,42.0,0,1,699900.0,60,0,0,0,0,0,0,0,1,0,60,699900.0,15.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5848,48,1,197000,0,0,0,5.1,0,1,97313.0,36,0,0,0,0,0,0,0,1,0,36,97313.0,8.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5853,32,0,55000,0,0,0,24.9,0,1,56576.0,24,0,0,0,0,0,0,0,1,0,24,56576.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5864,41,0,56000,0,0,0,142.5,0,1,292864.0,60,0,0,0,0,0,0,0,1,0,60,292864.0,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5872,30,0,90000,0,0,0,129.9,0,1,181418.47,57,0,0,0,0,0,0,0,1,0,57,181418.47,23.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5875,40,1,450000,0,0,0,79.6,0,1,500000.0,57,0,0,0,0,0,0,0,1,0,57,500000.0,16.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5878,51,0,45000,0,0,0,29.8,0,1,36739.0,12,0,0,0,0,0,0,0,1,0,12,36739.0,18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5884,41,0,50000,0,0,0,21.9,0,1,28561.0,36,0,0,0,0,0,0,0,1,0,36,28561.0,8.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5902,48,1,90000,0,0,0,40.6,0,1,628504.0,60,0,0,0,0,0,0,0,1,0,60,628504.0,9.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5908,56,1,23500,0,0,0,58.6,0,1,181162.3,57,0,0,0,0,0,0,0,1,0,57,181162.3,23.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5916,52,0,40000,0,0,0,7.8,0,1,128811.02,57,0,0,0,0,0,0,0,1,0,57,128811.02,14.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5920,36,1,70000,0,0,0,55.8,0,1,92995.67,36,0,0,0,0,0,0,0,1,0,36,92995.67,7.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5923,38,1,55000,0,0,0,88.5,0,1,143840.0,60,0,0,0,0,0,0,0,1,0,60,143840.0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5941,51,1,120000,0,0,0,74.6,0,1,294372.0,60,0,0,0,0,0,0,0,1,0,60,294372.0,21.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5945,40,0,28000,0,0,0,39.1,0,1,61249.0,6,0,0,0,0,0,0,0,1,0,6,61249.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6057,59,1,37000,0,0,0,14.8,0,1,99890.0,36,0,0,0,0,0,0,0,1,0,36,99890.0,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6066,55,1,52000,0,0,0,49.5,1,0,0.0,57,0,0,0,0,0,0,0,1,0,57,299106.5,24.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6071,45,0,60000,0,0,0,85.3,0,1,640998.8,60,0,0,0,0,0,0,0,1,0,60,640998.8,10.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6074,38,1,36000,0,0,0,43.9,0,1,77700.0,12,0,0,0,0,0,0,0,1,0,12,77700.0,17.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6075,54,1,35000,0,0,0,75.1,0,1,49015.0,12,0,0,0,0,0,0,0,1,0,12,49015.0,18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6076,54,1,90000,0,0,0,59.6,0,1,698954.04,60,0,0,0,0,0,0,0,1,0,60,698954.04,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6099,30,1,60000,0,0,0,89.3,1,1,146024.0,36,0,0,0,0,0,0,0,1,0,36,146024.0,8.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6099,30,1,60000,0,0,0,89.3,1,1,146024.0,36,0,0,0,0,0,0,0,1,0,24,122470.4,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6109,46,1,70000,0,0,0,75.9,0,1,280756.81,60,0,0,0,0,0,0,0,1,0,60,280756.81,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6112,31,0,90000,0,0,0,87.2,0,1,172000.0,24,0,0,0,0,0,0,0,1,0,24,172000.0,29.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6145,41,1,100000,0,0,0,65.6,0,2,373823.0,48,0,0,0,0,0,0,0,1,0,48,299999.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6145,41,1,100000,0,0,0,65.6,0,2,373823.0,48,0,0,0,0,0,0,0,1,0,36,73824.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6151,25,0,45000,0,0,0,67.7,0,1,299997.18,36,0,0,0,0,0,0,0,1,0,36,299997.18,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6171,35,1,30000,0,0,0,40.5,0,1,400833.47,36,0,0,0,0,0,0,0,1,0,36,400833.47,17.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6190,25,1,31000,0,0,0,5.1,0,1,49065.0,36,0,0,0,0,0,0,0,1,0,36,49065.0,9.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6205,38,1,36000,0,0,0,59.1,0,1,240738.28,36,0,0,0,0,0,0,0,1,0,36,240738.28,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6212,27,1,50000,0,0,0,11.1,0,1,76431.0,48,0,0,0,0,0,0,0,1,0,48,76431.0,8.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6215,46,0,45000,0,0,0,55.8,0,1,54860.0,24,0,0,0,0,0,0,0,1,0,24,54860.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6225,41,1,80000,0,0,0,57.7,0,1,500000.0,60,0,0,0,0,0,0,0,1,0,60,500000.0,33.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6229,36,1,70000,0,0,0,75.2,0,1,14897.0,6,0,0,0,0,0,0,0,1,0,6,14897.0,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6235,40,1,85000,0,0,0,421.6,0,1,135999.75,60,0,0,0,0,0,0,0,1,0,60,135999.75,15.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6238,27,1,80000,0,0,0,223.7,0,1,289978.0,60,0,0,0,0,0,0,0,1,0,60,289978.0,17.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6239,31,0,93000,0,0,0,55.6,2,1,115657.6,39,0,0,0,0,0,0,0,1,0,24,51753.13,10.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6239,31,0,93000,0,0,0,55.6,2,1,115657.6,39,0,0,0,0,0,0,0,1,0,39,531000.0,17.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6239,31,0,93000,0,0,0,55.6,2,1,115657.6,39,0,0,0,0,0,0,0,1,0,36,115657.6,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6250,48,0,120000,0,0,0,40.4,0,1,698976.9,60,0,0,0,0,0,0,0,1,0,60,698976.9,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6257,56,1,210000,0,0,0,29.9,0,1,500000.0,57,0,0,0,0,0,0,0,1,0,57,500000.0,15.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6263,53,0,95000,0,0,0,23.9,0,1,499470.68,60,0,0,0,0,0,0,0,1,0,60,499470.68,17.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6268,53,0,200000,0,0,0,97.2,0,1,290227.88,60,0,0,0,0,0,0,0,1,0,60,290227.88,16.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6275,38,1,25000,0,0,0,4.8,0,1,25024.0,12,0,0,0,0,0,0,0,1,0,12,25024.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6279,41,0,34000,0,0,0,44.7,0,1,94668.8,24,0,0,0,0,0,0,0,1,0,24,94668.8,16.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6286,43,1,60000,0,0,0,16.3,0,1,61340.0,12,0,0,0,0,0,0,0,1,0,12,61340.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6301,29,1,37500,0,0,0,57.7,0,1,222374.25,6,0,0,0,0,0,0,0,1,0,6,222374.25,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6310,49,1,69780,0,0,0,46.4,0,1,801999.6,36,0,0,0,0,0,0,0,1,0,36,801999.6,9.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6315,43,1,30000,0,0,0,4.5,0,1,26370.0,12,0,0,0,0,0,0,0,1,0,12,26370.0,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6317,57,1,25000,0,0,0,21.8,0,1,85765.0,24,0,0,0,0,0,0,0,1,0,24,85765.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6320,65,1,70000,0,0,0,110.7,0,1,154000.0,59,0,0,0,0,0,0,0,1,0,59,154000.0,27.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6337,57,1,70000,0,0,0,23.5,0,1,518072.57,60,0,0,0,0,0,0,0,1,0,60,518072.57,17.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6352,44,0,350000,0,0,0,41.5,0,2,406269.0,24,0,0,0,0,0,0,0,1,0,24,271313.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6352,44,0,350000,0,0,0,41.5,0,2,406269.0,24,0,0,0,0,0,0,0,1,0,24,134956.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15762,40,1,34000,0,0,0,30.3,0,1,68090.0,24,0,0,0,0,0,0,0,1,0,24,68090.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15766,34,1,22000,0,0,0,56.8,0,1,50600.0,12,0,0,0,0,0,0,0,1,0,12,50600.0,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15772,42,0,100000,0,0,0,81.6,0,1,1170999.66,60,0,0,0,0,0,0,0,1,0,60,1170999.66,21.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15777,31,0,100000,0,0,0,69.1,0,1,55248.0,12,0,0,0,0,0,0,0,1,0,12,55248.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15780,52,1,25000,0,0,0,147.7,0,1,93998.93,36,0,0,0,0,0,0,0,1,0,36,93998.93,20.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15783,46,1,70000,0,0,0,81.0,0,1,487545.0,60,0,0,0,0,0,0,0,1,0,60,487545.0,15.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15797,31,1,80000,0,0,0,49.2,0,1,31344.83,18,0,0,0,0,0,0,0,1,0,18,31344.83,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15805,26,0,70000,0,0,0,5.6,0,1,38998.0,12,0,0,0,0,0,0,0,1,0,12,38998.0,15.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15807,55,0,20000,0,0,0,59.7,1,0,0.0,57,0,0,0,0,0,0,0,1,0,57,356895.29,19.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15818,49,1,105000,0,0,0,109.7,0,2,1856951.55,60,0,0,0,0,0,0,0,1,0,60,1113999.55,11.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15818,49,1,105000,0,0,0,109.7,0,2,1856951.55,60,0,0,0,0,0,0,0,1,0,60,742952.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15822,44,1,40000,0,0,0,79.1,0,1,215556.0,60,0,0,0,0,0,0,0,1,0,60,215556.0,23.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15824,26,0,70000,0,0,0,44.8,0,1,60000.0,36,0,0,0,0,0,0,0,1,0,36,60000.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15825,26,1,45000,0,0,0,5.8,1,0,0.0,24,0,0,0,0,0,0,0,1,0,24,43576.0,15.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15828,47,0,45000,0,0,0,49.9,0,1,25011.35,12,0,0,0,0,0,0,0,1,0,12,25011.35,24.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15832,52,0,85000,0,0,0,75.4,0,1,380990.78,60,0,0,0,0,0,0,0,1,0,60,380990.78,17.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15838,50,1,65000,0,0,0,34.8,0,1,20077.0,24,0,0,0,0,0,0,0,1,0,24,20077.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15842,39,1,30000,0,0,0,76.0,0,1,84500.0,60,0,0,0,0,0,0,0,1,0,60,84500.0,15.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15854,53,1,10000,0,0,0,116.1,0,1,376998.58,60,0,0,0,0,0,0,0,1,0,60,376998.58,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15856,25,1,40000,0,0,0,58.5,0,1,138998.82,36,0,0,0,0,0,0,0,1,0,36,138998.82,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15857,49,0,55000,0,0,0,103.0,0,1,225318.64,60,0,0,0,0,0,0,0,1,0,60,225318.64,19.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15859,33,0,147000,0,0,0,33.5,0,1,573134.0,60,0,0,0,0,0,0,0,1,0,60,573134.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15866,29,0,110000,0,0,0,4.1,0,1,57489.0,36,0,0,0,0,0,0,0,1,0,36,57489.0,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15876,37,1,30000,0,0,0,86.3,0,1,367862.0,60,0,0,0,0,0,0,0,1,0,60,367862.0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15877,54,0,13000,0,0,0,43.0,0,1,407553.0,60,0,0,0,0,0,0,0,1,0,60,407553.0,15.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15881,48,0,77000,0,0,0,11.8,0,1,39153.0,24,0,0,0,0,0,0,0,1,0,24,39153.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15883,41,0,12000,0,0,0,29.2,0,1,91397.0,36,0,0,0,0,0,0,0,1,0,36,91397.0,11.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15886,34,0,120000,0,0,0,85.7,0,1,567504.0,60,0,0,0,0,0,0,0,1,0,60,567504.0,29.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15887,48,1,60000,0,0,0,44.3,0,1,180213.0,36,0,0,0,0,0,0,0,1,0,36,180213.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15891,23,1,40000,0,0,0,32.9,0,1,54490.0,12,0,0,0,0,0,0,0,1,0,12,54490.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15892,23,1,50000,0,0,0,11.7,0,1,92963.2,36,0,0,0,0,0,0,0,1,0,36,92963.2,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15897,47,0,70000,0,0,0,5.7,0,1,45440.91,12,0,0,0,0,0,0,0,1,0,12,45440.91,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15900,53,1,40000,0,0,0,138.9,0,1,453999.0,60,0,0,0,0,0,0,0,1,0,60,453999.0,17.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15909,51,1,28000,0,0,0,18.1,0,1,63669.0,18,0,0,0,0,0,0,0,1,0,18,63669.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15910,33,1,15000,0,0,0,78.5,0,1,36750.0,12,0,0,0,0,0,0,0,1,0,12,36750.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15950,32,1,40000,0,0,0,34.7,0,2,127247.0,36,0,0,0,0,0,0,0,1,0,36,31347.0,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15950,32,1,40000,0,0,0,34.7,0,2,127247.0,36,0,0,0,0,0,0,0,1,0,24,95900.0,20.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15966,42,1,50000,0,0,0,23.8,0,1,92000.0,12,0,0,0,0,0,0,0,1,0,12,92000.0,15.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15973,53,1,90000,0,0,0,66.4,0,1,184080.0,36,0,0,0,0,0,0,0,1,0,36,184080.0,28.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15978,50,1,40000,0,0,0,8.9,0,1,58168.0,12,0,0,0,0,0,0,0,1,0,12,58168.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15992,28,1,85000,0,0,0,86.5,0,2,286002.72,36,0,0,0,0,0,0,0,1,0,36,217706.72,14.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
